Id,GameTitle,Platforms,MobyScore,CriticScore,CriticVotes,UserScore,UserVotes,LastUpdatedUTC
53070,Angry Birds: Seasons,"Windows,Symbian,Macintosh,iPhone,Android,iPad,webOS,Fire OS,BlackBerry,Roku",7.524,0,0,4,2,20/10/2024 5:31:18 AM
63832,Angry Birds: Breakfast 1,"Windows,Macintosh",0,0,0,0,0,20/10/2024 5:31:18 AM
46396,Angry Birds,"Windows,PSP,Symbian,Macintosh,PlayStation 3,Browser,iPhone,Android,iPad,Windows Phone,bada,BlackBerry,Fire OS,Tizen,PS Vita,Maemo,Roku,J2ME,MeeGo,webOS",7.454054054054055,85,5,3.414285714285714,14,20/10/2024 5:31:18 AM
229794,Angeln 2009,Windows,0,0,0,0,0,20/10/2024 5:31:19 AM
27814,Angels Vs Devils,Windows,6.248125,60,10,2.585,2,20/10/2024 5:31:19 AM
3468,Angel Devoid: Face of the Enemy,"DOS,PlayStation,SEGA Saturn,Macintosh",5.818965517241379,52,15,3.0290909090909093,11,20/10/2024 5:31:21 AM
2064,Who Wants to Be a Millionaire: 2nd Edition,"Windows,Macintosh,PlayStation,Game Boy Color,PlayStation 2",5.5,0,0,0,0,20/10/2024 5:31:23 AM
33349,Ancient Wars: Sparta,Windows,6.465507246376812,65,27,2.772,5,20/10/2024 5:31:24 AM
5044,Ancient Evil,"Windows,Windows Mobile",5.8969696969696965,52,8,1.8,3,20/10/2024 5:31:25 AM
109135,Ancestors: Legacy,"Windows,PlayStation 4,Xbox One,Nintendo Switch",7.276923076923076,75,9,3,1,20/10/2024 5:31:25 AM
4286,Anarchy Online,Windows,7.260208333333332,77,32,3.223,30,20/10/2024 5:31:25 AM
4499,Anachronox,Windows,8.014711538461539,79,50,4.067058823529411,102,20/10/2024 5:31:26 AM
40543,Das Amt,DOS,7.104761904761904,77,5,1,1,20/10/2024 5:31:26 AM
143836,Amusement Planet Phantasmagoria,"Windows 3.x,Macintosh",0,0,0,0,0,20/10/2024 5:31:26 AM
30008,Anacapri: The Dream,Windows,6.100869565217391,58,16,3.1425,4,20/10/2024 5:31:26 AM
51081,Anabioz: Son razuma (Kollekcionnoe izdanie),Windows,0,0,0,0,0,20/10/2024 5:31:26 AM
6355,AmsterDoom,Windows,0,56,4,2.1133333333333333,3,20/10/2024 5:31:26 AM
81631,Amsterdam Street Racer,Windows,0,0,0,0,0,20/10/2024 5:31:26 AM
182973,Amorous Professor Cherry,"Windows,DVD Player",0,70,1,0,0,20/10/2024 5:31:26 AM
5379,Amok,"DOS,Windows,SEGA Saturn",6.786428571428573,64,8,3.3000000000000003,6,20/10/2024 5:31:26 AM
48288,Amnesia: The Dark Descent,"Linux,Windows,Macintosh,OnLive",8.304956521739129,92,4,4.596666666666667,6,20/10/2024 5:31:27 AM
67116,Amiga Classix Gold,Windows,0,82,1,4,1,20/10/2024 5:31:28 AM
3973,Amerzone: The Explorer's Legacy,"Windows,PlayStation,Macintosh,iPhone,Android,iPad",6.771230769230769,70,33,3.355294117647059,34,20/10/2024 5:31:28 AM
3973,Amerzone: The Explorer's Legacy,"Windows,PlayStation,Macintosh,iPhone,iPad,Android",6.8,0,0,0,0,20/10/2024 5:31:29 AM
3973,Amerzone: The Explorer's Legacy,"Windows,PlayStation,Macintosh,iPhone,iPad,Android",6.8,0,0,0,0,20/10/2024 5:31:30 AM
3973,Amerzone: The Explorer's Legacy,"Windows,PlayStation,Macintosh,iPhone,Android,iPad",6.771230769230769,70,33,3.355294117647059,34,20/10/2024 5:31:30 AM
2703,American McGee's Alice,"Windows,Macintosh,Xbox 360,PlayStation 3",7.952152777777779,84,59,3.906241134751773,141,20/10/2024 5:31:33 AM
15814,American McGee presents Scrapland,"Windows,Xbox",7.073541416566626,74,31,3.3333333333333335,27,20/10/2024 5:31:33 AM
23745,American McGee presents Bad Day LA,Windows,4.8,0,0,0,0,20/10/2024 5:31:33 AM
23745,American McGee presents Bad Day LA,Windows,4.8,0,0,0,0,20/10/2024 5:31:34 AM
74563,American Heroes Collection,Windows,0,0,0,0,0,20/10/2024 5:31:34 AM
146129,American Horror,Windows,0,0,0,0,0,20/10/2024 5:31:34 AM
60781,The American Girls Premiere,"Windows,Windows 3.x,Macintosh",0,80,1,3.29,1,20/10/2024 5:31:34 AM
40990,American Dream,DOS,5.7101449275362315,48,6,2,1,20/10/2024 5:31:34 AM
13960,American Conquest: Fight Back,Windows,7.206388888888887,73,28,3.5483333333333333,6,20/10/2024 5:31:35 AM
42054,American Conquest: Divided Nation,Windows,5.55,46,8,2.75,2,20/10/2024 5:31:36 AM
42902,American Conquest: Anthology,Windows,0,0,0,2,1,20/10/2024 5:31:36 AM
8155,American Conquest,Windows,7.612897196261682,78,43,3.355454545454545,11,20/10/2024 5:31:36 AM
43447,American Civil War: Gettysburg,Windows,6.28695652173913,59,6,2,1,20/10/2024 5:31:36 AM
32687,American Billiards,Windows,0,0,0,0,0,20/10/2024 5:31:36 AM
17832,America's Army: Special Forces,"Linux,Windows,Macintosh",7.939047619047619,0,0,5,1,20/10/2024 5:31:36 AM
3249,A*M*E*R*I*C*A,Windows,6,0,0,0,0,20/10/2024 5:31:37 AM
3160,Amberstar,"DOS,Amiga,Atari ST",7.49406392694064,75,7,3.6750000000000003,12,20/10/2024 5:31:40 AM
4946,Ambush at Sorinor,DOS,6.974712643678162,72,8,2.9333333333333336,3,20/10/2024 5:31:40 AM
2430,AMBER: Journeys Beyond,"Windows,Macintosh",7.4,0,0,0,0,20/10/2024 5:31:41 AM
2277,Alien Nations,"Windows,Macintosh",7,0,0,0,0,20/10/2024 5:31:41 AM
161555,Amazon Trail II,"Windows 3.x,Macintosh,Windows",0,0,0,0,0,20/10/2024 5:31:41 AM
148688,Amazing Time Management Games: Labors of Hercules 10 Pack,Windows,0,0,0,0,0,20/10/2024 5:31:41 AM
63969,Amazing Maze,Arcade,0,0,0,0,0,20/10/2024 5:31:42 AM
56490,Amazing Learning Games with Rayman,"Windows,PlayStation,DOS",0,70,1,2,1,20/10/2024 5:31:42 AM
147659,Amazing Match 3 Games: Jewel Quest 10 Pack,Windows,0,0,0,0,0,20/10/2024 5:31:42 AM
147831,Amazing Hidden Object Games: Supernatural Stories 3,Windows,0,0,0,0,0,20/10/2024 5:31:42 AM
146075,Amazing Hidden Object Games: Paranormal Mysteries 3,Windows,0,0,0,0,0,20/10/2024 5:31:42 AM
90913,Amazing Hidden Object Games: Once Upon a Time 5,Windows,0,0,0,0,0,20/10/2024 5:31:42 AM
146745,Amazing Hidden Object Games: Once Upon a Time 2,Windows,0,0,0,0,0,20/10/2024 5:31:42 AM
149045,Amazing Hidden Object Games: Fantastic Fables 4,Windows,0,0,0,0,0,20/10/2024 5:31:42 AM
38735,Amazing Adventures: The Lost Tomb,Windows,0,75,2,3.266666666666667,3,20/10/2024 5:31:43 AM
35002,Amazing Adventures: Around the World,Windows,0,70,1,2.8333333333333335,3,20/10/2024 5:31:43 AM
2194,Alter Ego,"DOS,Commodore 64,Apple II,Browser,iPhone,Android,iPad",7.617657657657658,78,2,3.755909090909091,44,20/10/2024 5:31:44 AM
46741,Alpha Protocol,"Windows,Xbox 360,PlayStation 3,OnLive,PlayStation Now",6.642135231316726,67,24,3.5554901960784315,51,20/10/2024 5:31:44 AM
53007,Alpha Polaris,Windows,6.639574468085107,64,14,3.481111111111111,9,20/10/2024 5:31:44 AM
4183,Alone in the Dark: The New Nightmare,"Windows,PlayStation,PlayStation 2,Dreamcast,PSP,PlayStation 3",7.158623188405798,75,49,3.2860377358490567,53,20/10/2024 5:31:44 AM
4183,Alone in the Dark: The New Nightmare,"Windows,PlayStation,Dreamcast,PlayStation 2,PSP,PlayStation 3",7.2,0,0,0,0,20/10/2024 5:31:45 AM
908,Alone in the Dark 3,"DOS,Macintosh,PC-98,Windows",7.242500000000001,75,20,3.502542372881356,59,20/10/2024 5:31:46 AM
907,Alone in the Dark 2,"DOS,PlayStation,SEGA Saturn,3DO,Macintosh,PC-98,FM Towns",7.199162790697676,79,32,3.583098591549296,71,20/10/2024 5:31:46 AM
218387,Alone in the Dark,DOS,0,0,0,0,0,20/10/2024 5:31:46 AM
40850,Alley 19 Bowling,"Windows,Macintosh",0,63,3,3.5,1,20/10/2024 5:31:46 AM
2245,Allied General,"Windows,Windows 3.x,PlayStation,Macintosh",7.59938596491228,83,13,3.569090909090909,11,20/10/2024 5:31:46 AM
2843,Allegiance,Windows,7.872000000000001,84,25,3.3333333333333335,15,20/10/2024 5:31:46 AM
1752,The Lemmings Chronicles,"DOS,Amiga",7.5,0,0,0,0,20/10/2024 5:31:47 AM
77865,The Bluecoats: North vs South,"Windows,Xbox 360,Macintosh,PlayStation 3,iPhone,Android,iPad",6.927272727272728,66,2,3,2,20/10/2024 5:31:49 AM
28781,Blue's Clues Preschool,"Windows,Macintosh",7.25047619047619,75,5,3.83,1,20/10/2024 5:31:49 AM
28649,Blue's Clues Kindergarten,"Windows,Macintosh",0,81,4,3.5,1,20/10/2024 5:31:50 AM
1226,Blue's Clues: Blue's ABC Time Activities,"Windows,Macintosh",0,86,3,3.815714285714286,7,20/10/2024 5:31:50 AM
5135,Blue's Clues: Blue's 123 Time Activities,"Windows,Macintosh",7.890000000000001,88,4,4.07,4,20/10/2024 5:31:50 AM
58065,Box Blox Deluxe,Windows,0,27,1,4,1,20/10/2024 5:31:55 AM
28236,Blox,DOS,0,0,0,0,0,20/10/2024 5:31:55 AM
4702,Blown Away,"Windows 3.x,Macintosh",6.145945945945946,59,12,2.6666666666666665,3,20/10/2024 5:31:55 AM
2475,Bloodwings: Pumpkinhead's Revenge,DOS,4.50625,37,9,0.95,4,20/10/2024 5:31:55 AM
3245,Bloodstone: An Epic Dwarven Tale,DOS,6.380246913580247,58,5,3.142857142857143,7,20/10/2024 5:31:55 AM
48396,Blood Oath,Windows,0,70,1,4.3,2,20/10/2024 5:31:55 AM
82226,Blood Bowl II,"Windows,PlayStation 4,Xbox One,Macintosh",7.459599999999999,76,12,0,0,20/10/2024 5:31:55 AM
39134,Blitzkrieg: Total Challenge,Windows,0,63,4,0,0,20/10/2024 5:31:55 AM
39129,Blitzkrieg at the Ardennes,"Amiga,DOS",0,77,1,1,1,20/10/2024 5:31:56 AM
807,Ignition,"Windows,DOS,Linux,Macintosh",7.6,0,0,0,0,20/10/2024 5:31:57 AM
2836,Screamer 4x4,Windows,6.9,0,0,0,0,20/10/2024 5:31:58 AM
3981,Blaze & Blade: Eternal Quest,"Windows,PlayStation,PSP,PlayStation 3,PS Vita",5.449275362318841,43,17,2.6285714285714286,7,20/10/2024 5:32:01 AM
2946,Blake Stone: Planet Strike!,"DOS,Windows,Linux,Macintosh",6.660416666666666,58,8,3.5526315789473686,19,20/10/2024 5:32:02 AM
786,Blake Stone: Aliens of Gold,"DOS,Windows,Macintosh,Linux",6.8901360544217685,72,11,3.3245901639344266,61,20/10/2024 5:32:02 AM
2256,Blades of Exile,"Windows 3.x,Macintosh",0,90,2,4.15,4,20/10/2024 5:32:02 AM
11947,Blade Warrior,"DOS,Amiga,Windows,Linux",6.435658914728682,49,4,1.7,4,20/10/2024 5:32:02 AM
3371,Blade of Darkness,Windows,7.64108527131783,79,38,3.6546511627906977,43,20/10/2024 5:32:02 AM
1445,Blackthorne,"DOS,Windows,Game Boy Advance,SNES,SEGA 32X,Macintosh,PC-98",7.417757296466974,71,17,3.6001785714285717,56,20/10/2024 5:32:02 AM
2871,The Bizarre Adventures of Woodruff and the Schnibble,"Windows,Windows 3.x",7.9057731958762885,80,1,5,2,20/10/2024 5:32:06 AM
16762,The Bitmap Brothers Compilation,DOS,0,0,0,4,1,20/10/2024 5:32:06 AM
160943,Cupid Bistro!!,"Windows,Xbox",0,0,0,0,0,20/10/2024 5:32:08 AM
73177,Bionicle: Bohrok Swarms,Windows,0,0,0,0,0,20/10/2024 5:32:11 AM
36081,Bionic Commando: Rearmed,"Windows,Xbox 360,PlayStation 3,PlayStation Now",8.20795321637427,81,21,3.345714285714286,14,20/10/2024 5:32:12 AM
3321,Resident Evil 3: Nemesis,"PlayStation,Windows,Dreamcast,GameCube,PSP,PlayStation 3,PS Vita",7.8,0,0,0,0,20/10/2024 5:32:13 AM
1195,Resident Evil,"PlayStation,Windows,SEGA Saturn",8,0,0,0,0,20/10/2024 5:32:13 AM
77935,Bingo Master,Windows,0,0,0,0,0,20/10/2024 5:32:13 AM
55126,Binary Domain,"Windows,Xbox 360,PlayStation 3",7.729387755102041,73,17,3.8387499999999997,24,20/10/2024 5:32:15 AM
23534,Billy Blade: Temple of Time,Windows,0,66,3,2.125,4,20/10/2024 5:32:15 AM
80258,Big Thinkers! 1st Grade,"Windows,Windows 3.x,Macintosh,Linux",0,0,0,3.14,1,20/10/2024 5:32:18 AM
73005,Big Thinkers! Kindergarten,"Linux,Windows,Windows 3.x,Macintosh",0,0,0,0,0,20/10/2024 5:32:18 AM
8963,Big Scale Racing,Windows,7.104444444444446,71,16,3.5833333333333335,3,20/10/2024 5:32:18 AM
23157,Big Rigs: Over the Road Racing,Windows,2.191358024691358,6,9,0.9184905660377358,53,20/10/2024 5:32:18 AM
18515,Big Mutha Truckers 2,"Windows,PlayStation 2,Xbox",6.1225287356321845,62,12,2.9625,4,20/10/2024 5:32:18 AM
17871,Big Kahuna Reef,"Windows,J2ME,Macintosh",7.87037037037037,86,5,4.75,3,20/10/2024 5:32:18 AM
40016,Big Kahuna Reef 2: Chain Reaction,"Windows,Macintosh",0,70,1,0,0,20/10/2024 5:32:18 AM
41966,Big Brother: The Game 2,Windows,4.338518518518518,23,7,2.4,3,20/10/2024 5:32:21 AM
196888,Big Biz Tycoon,Windows,0,0,0,0,0,20/10/2024 5:32:21 AM
39454,Beer Tycoon,Windows,4.612,24,6,2.75,3,20/10/2024 5:32:21 AM
48542,Bicycle Card Games,Windows,0,0,0,0,0,20/10/2024 5:32:21 AM
63649,Bicycle Gin Rummy,Windows,0,0,0,0,0,20/10/2024 5:32:21 AM
25738,Bicycle Casino Games,Windows,0,72,3,3.645,2,20/10/2024 5:32:21 AM
230508,Bibi und Tina: Aufregung auf dem Martinshof,"Windows,Macintosh",0,0,0,0,0,20/10/2024 5:32:23 AM
42066,Biathlon 2004,Windows,5.145714285714286,35,5,1.43,1,20/10/2024 5:32:23 AM
21105,Gorky Zero: Beyond Honor,Windows,5.783773584905661,54,18,3.0814285714285714,7,20/10/2024 5:33:19 AM
194147,Bestseller Games Special: Ausgabe 8 - Classic Adventure Compilation,DOS,0,0,0,0,0,20/10/2024 5:33:23 AM
158545,Bestseller Games Special: Ausgabe 9 - Classic Flight Simulations,DOS,0,0,0,0,0,20/10/2024 5:33:23 AM
62550,2 Games: Who Wants To Be a Millionaire / Who Wants To Be a Millionaire: 2nd Edition,PlayStation,0,0,0,0,0,20/10/2024 5:33:31 AM
62550,2 Games: Who Wants To Be a Millionaire / Who Wants To Be a Millionaire: 2nd Edition,PlayStation,0,0,0,0,0,20/10/2024 5:33:34 AM
62550,2 Games: Who Wants To Be a Millionaire / Who Wants To Be a Millionaire: 2nd Edition,PlayStation,0,0,0,0,0,20/10/2024 5:33:35 AM
62550,2 Games: Who Wants To Be a Millionaire / Who Wants To Be a Millionaire: 2nd Edition,PlayStation,0,0,0,0,0,20/10/2024 5:33:36 AM
62550,2 Games: Who Wants To Be a Millionaire / Who Wants To Be a Millionaire: 2nd Edition,PlayStation,0,0,0,0,0,20/10/2024 5:33:37 AM
62550,2 Games: Who Wants To Be a Millionaire / Who Wants To Be a Millionaire: 2nd Edition,PlayStation,0,0,0,0,0,20/10/2024 5:33:38 AM
194147,Bestseller Games Special: Ausgabe 8 - Classic Adventure Compilation,DOS,0,0,0,0,0,20/10/2024 5:33:50 AM
13313,Best of Sierra Nr. 3,"DOS,Windows,Windows 3.x",0,0,0,3,1,20/10/2024 5:33:59 AM
13210,Best of Sierra Nr. 2,"Windows,DOS,Windows 3.x",0,0,0,0,0,20/10/2024 5:34:00 AM
201237,Best of Sierra Nr. 17,Windows,0,0,0,0,0,20/10/2024 5:34:00 AM
201235,Best of Sierra Nr. 15,Windows,0,0,0,0,0,20/10/2024 5:34:00 AM
117128,Best of Sierra Nr. 12,Windows,0,0,0,0,0,20/10/2024 5:34:00 AM
13198,Best of Sierra Nr. 1,"DOS,Windows 3.x",0,80,1,3,1,20/10/2024 5:34:00 AM
229888,Bermuda Syndrome,Windows 3.x,7.316326530612245,73,11,3.75,17,20/10/2024 5:34:05 AM
40293,Bengal: Game of Gods,Windows,0,0,0,0,0,20/10/2024 5:34:07 AM
46400,Bejeweled: Blitz,"Windows,Browser,iPhone,Android,iPad",7.84516129032258,83,3,4.133333333333334,3,20/10/2024 5:34:07 AM
53258,Bejeweled 3,"Windows,Nintendo DS,J2ME,Xbox 360,Macintosh,PlayStation 3,Browser",8.337254901960785,84,20,4.4,13,20/10/2024 5:34:08 AM
49411,Beetle Ju. 2,Windows,0,0,0,0,0,20/10/2024 5:34:09 AM
29129,Bikini Beach: Stunt Racer,"PlayStation 2,Windows",6.3,0,0,0,0,20/10/2024 5:34:15 AM
7233,Virtual Resort: Spring Break,Windows,7.1,0,0,0,0,20/10/2024 5:34:16 AM
17139,Bazooka Sue,DOS,6.179753086419753,58,7,3.032,5,20/10/2024 5:34:18 AM
195219,Bazooka Cafe,Windows,0,53,2,0,0,20/10/2024 5:34:18 AM
43055,Battlestrike: The Road to Berlin,Windows,5.4715384615384615,46,6,2.2075,4,20/10/2024 5:34:18 AM
19783,World War II Combat: Road to Berlin,"Windows,Xbox",4.9,0,0,0,0,20/10/2024 5:34:19 AM
26736,Battlestations: Midway,"Windows,Xbox 360,Macintosh,Xbox Series,Xbox One",7.460698354099368,75,43,3.487058823529412,17,20/10/2024 5:34:20 AM
70596,Battleship,DOS,0,0,0,1.2,1,20/10/2024 5:34:20 AM
104892,Battleship Lonewolf 2,Windows,0,0,0,0,0,20/10/2024 5:34:21 AM
3196,Battleground 8: Prelude to Waterloo,"Windows,Windows 3.x",6.970833333333334,68,6,0,0,20/10/2024 5:34:22 AM
38326,Battlefield 2142: Deluxe Edition,Windows,0,88,1,4,4,20/10/2024 5:34:22 AM
27595,Battlefield 2: Complete Collection,Windows,7.147826086956522,92,1,3.4545454545454546,11,20/10/2024 5:34:22 AM
11141,Battlefield 1942: Secret Weapons of WWII,"Windows,Macintosh",7.6378260869565215,80,26,3.6894444444444443,18,20/10/2024 5:34:24 AM
13955,Battle Realms: Winter of the Wolf,Windows,7.413333333333332,79,7,3.5,6,20/10/2024 5:34:27 AM
2975,Battle Isle: The Andosia War,Windows,7.4,0,0,0,0,20/10/2024 5:34:29 AM
1873,Battle Isle 2220: Shadow of the Emperor,"Windows,Windows 3.x",7.3,0,0,0,0,20/10/2024 5:34:30 AM
1301,Battle Chess II: Chinese Chess,"DOS,Amiga,Antstream,Macintosh,Linux,Windows",7.047701149425287,66,7,3.4,11,20/10/2024 5:34:30 AM
3446,Battle Chess Collection,DOS,0,60,1,4,2,20/10/2024 5:34:30 AM
3460,Battle Chess 4000,"Linux,DOS,Windows,Macintosh",6.735714285714285,0,0,0,0,20/10/2024 5:34:30 AM
658,Battle Beast,"Windows,Windows 3.x,Macintosh",6.018518518518518,68,10,2.4107142857142856,14,20/10/2024 5:34:30 AM
77216,Battle Athletes: Daiundoukai,SEGA Saturn,0,0,0,0,0,20/10/2024 5:34:31 AM
5190,Batman: Vengeance,"Windows,PlayStation 2,Xbox,GameCube",6.712024539877301,56,19,3.528888888888889,9,20/10/2024 5:34:32 AM
48327,Batman: The Brave and The Bold - The Videogame,Nintendo DS,7,0,0,0,0,20/10/2024 5:34:32 AM
42258,Batman: Arkham Asylum,"Windows,Xbox 360,Macintosh,PlayStation 3",8.858177570093458,91,43,4.314672897196262,107,20/10/2024 5:34:33 AM
41081,Space Bastards,Windows 3.x,0,0,0,0,0,20/10/2024 5:34:34 AM
59296,The Basement Collection,"Windows,Macintosh,Linux",0,0,0,3.3333333333333335,6,20/10/2024 5:34:34 AM
70025,Barney Under the Sea,Windows,0,0,0,0,0,20/10/2024 5:34:34 AM
70000,Barney's Fun on Imagination Island,Windows,0,93,1,0,0,20/10/2024 5:34:34 AM
219047,Barney Goes to the Circus,Windows,0,0,0,0,0,20/10/2024 5:34:34 AM
114458,Bardysh: Kromeford no Juunintachi,"Windows,PlayStation",0,0,0,0,0,20/10/2024 5:34:35 AM
5184,Barbie: Pet Rescue CD-ROM,Windows,0,83,1,1.55,4,20/10/2024 5:34:38 AM
23615,Barbie Explorer,"Windows,PlayStation",0,65,1,2.5,1,20/10/2024 5:34:38 AM
5274,Barbie Beach Vacation,Windows,0,50,2,1.5,3,20/10/2024 5:34:38 AM
5218,Barbie Adventure: Riding Club,Windows,0,75,2,0,1,20/10/2024 5:34:39 AM
167135,Barbie Cool Looks Fashion Designer,Windows,0,0,0,0,0,20/10/2024 5:34:41 AM
17687,Banzai Bug,Windows,6.647967479674796,64,14,3.716666666666667,3,20/10/2024 5:34:42 AM
2586,Bang! Gunship Elite,"Windows,Dreamcast",6.326249999999999,61,10,3,4,20/10/2024 5:34:42 AM
63343,The Banner Saga,"Windows,Macintosh,iPhone,Android,iPad,Windows Apps,PlayStation 4,Xbox One,Nintendo Switch,Linux",7.9173493975903595,83,17,3.732,20,20/10/2024 5:34:42 AM
67634,Bang Bang Ball,Arcade,0,0,0,0,0,20/10/2024 5:34:42 AM
5496,Ballerburg: Castle Siege,"Windows,PlayStation",7.379428571428571,78,10,3.625,4,20/10/2024 5:34:45 AM
2241,Baldur's Gate: Tales of the Sword Coast,"Windows,Macintosh",8,0,0,0,0,20/10/2024 5:34:46 AM
15491,Baldur's Gate Chapters I & II,Windows,0,0,0,3.742,5,20/10/2024 5:34:46 AM
4222,Baldur's Gate II: Throne of Bhaal,"Windows,Macintosh",8.439668174962293,87,42,4.1968421052631575,114,20/10/2024 5:34:46 AM
231762,Dragon Ball: Sparking! Zero,"Windows,PlayStation 5,Xbox Series",8.3,0,0,0,0,20/10/2024 5:34:49 AM
55860,Baldr Force,Windows,0,0,0,0,0,20/10/2024 5:34:51 AM
45662,Bait,Windows,0,0,0,3.5,2,20/10/2024 5:34:54 AM
69400,Bagger-Simulator 2011,Windows,0,58,2,1.8,2,20/10/2024 5:34:54 AM
58866,Bad Piggies,"Windows,Macintosh,iPhone,Android,iPad,Windows Phone,BlackBerry,Fire OS",8.063013698630137,86,6,3.9,4,20/10/2024 5:34:54 AM
158863,Backyard Basketball 2007,"Windows,PlayStation 2",0,0,0,0,0,20/10/2024 5:34:56 AM
69353,Backyard Sports: Baseball 2007,"PlayStation 2,GameCube,Windows",0,68,2,0,0,20/10/2024 5:34:56 AM
7943,Backyard Soccer MLS Edition,"Windows,Macintosh",7.693333333333333,88,5,3.216666666666667,6,20/10/2024 5:34:56 AM
22798,Backyard Skateboarding,Windows,0,80,2,2.7,2,20/10/2024 5:34:56 AM
7939,Backyard Hockey,Windows,0,96,2,4.35,4,20/10/2024 5:34:56 AM
110348,Backyard Football 2006,"Windows,PlayStation 2",0,0,0,2.33,1,20/10/2024 5:34:56 AM
11844,Backyard Football 2004,Windows,0,68,1,3.33,1,20/10/2024 5:34:56 AM
11842,Backyard Baseball,"Windows,PlayStation 2,GameCube",0,100,2,2.5,1,20/10/2024 5:34:56 AM
7941,Backyard Baseball 2003,"Windows,Macintosh",0,80,2,3.257142857142857,7,20/10/2024 5:34:56 AM
21073,Backyard Baseball 2001,"Windows,Macintosh",7.8859375,84,6,2.5566666666666666,3,20/10/2024 5:34:56 AM
11507,Backpacker,"Windows,Windows 3.x,Macintosh",0,0,0,2.875,6,20/10/2024 5:34:56 AM
44528,B.A.S.E. jumping featuring Felix Baumgartner,Windows,4.670967741935484,36,10,1.5,1,20/10/2024 5:34:58 AM
12756,Aztec Challenge,Commodore 64,7.5,0,0,0,0,20/10/2024 5:34:59 AM
201624,Azada: In Libro,Windows,0,0,0,0,0,20/10/2024 5:35:00 AM
61149,Awesomenauts,"Linux,Windows,Xbox 360,Macintosh,PlayStation 3",7.4528358208955225,75,1,0,0,20/10/2024 5:35:01 AM
1805,Avernum,"Windows,Macintosh",6.781538461538461,61,10,3.6060000000000003,15,20/10/2024 5:35:05 AM
17742,ClueFinders: 3rd Grade Adventures,"Macintosh,Windows",8.1,0,0,0,0,20/10/2024 5:35:06 AM
5188,LEGO Island,Windows,6.9,0,0,0,0,20/10/2024 5:35:09 AM
4564,Avalon Hill's Diplomacy,Windows,4.758333333333334,51,13,1.0333333333333334,12,20/10/2024 5:35:09 AM
2573,Avalon Hill's Squad Leader,Windows,5.267567567567567,44,11,2.5714285714285716,7,20/10/2024 5:35:09 AM
81741,Scholastic's The Magic School Bus Explores the Solar System,Windows 3.x,0,0,0,0,0,20/10/2024 5:35:10 AM
35964,Autobahn Raser II,"Windows,PlayStation",5.2105263157894735,60,7,3.2,4,20/10/2024 5:35:11 AM
2878,Austin Powers: Operation: Trivia,"Windows,Macintosh",6.669811320754717,63,14,3.8,2,20/10/2024 5:35:13 AM
12215,Austin Powers Pinball,"Windows,PlayStation",5.56625,53,5,2.3333333333333335,3,20/10/2024 5:35:13 AM
32692,Audiosurf,Windows,8.287603305785124,86,31,4.0588235294117645,51,20/10/2024 5:35:15 AM
7423,Attack of the Saucerman!,"Windows,PlayStation",5.292272727272727,43,4,3.3328571428571427,7,20/10/2024 5:35:15 AM
58299,The Powerpuff Girls Learning Challenge #2: Princess Snorebucks,Windows,0,0,0,0,0,20/10/2024 5:35:16 AM
3186,Atlantis: The Lost Tales,"Windows,DOS,SEGA Saturn,PlayStation,Macintosh",6.9,0,0,0,0,20/10/2024 5:35:19 AM
32290,Atlantis Quest,"Windows,Macintosh,iPhone,iPad,Android",7.043333333333334,67,6,3.65,5,20/10/2024 5:35:19 AM
208041,Atari Classics Evolved,PSP,6.7,0,0,0,0,20/10/2024 5:35:23 AM
124129,Asuka 120% Return: BURNING Fest.,Windows,0,0,0,0,0,20/10/2024 5:35:24 AM
4842,Astérix: Mega Madness,"Windows,PlayStation",6.681818181818182,64,6,4.08,5,20/10/2024 5:35:25 AM
31691,Asterix at the Olympic Games,"Windows,PlayStation 2,Wii,Xbox 360",7.1,0,0,0,0,20/10/2024 5:35:27 AM
117976,Asterix & Obelix XXL 2,"Windows,PlayStation 4,Xbox One,Nintendo Switch,Macintosh,Blacknut",6.616149068322982,43,1,5,1,20/10/2024 5:35:27 AM
203242,Astérix & Obelix Take on Caesar,Game Boy Color,0,0,0,0,0,20/10/2024 5:35:28 AM
4850,Astérix and Obélix Take on Caesar,"Windows,PlayStation",3.9894736842105263,32,6,2.2216666666666667,6,20/10/2024 5:35:28 AM
60743,Assassin's Creed III: Liberation,"Windows,Xbox 360,PlayStation 3,PS Vita",6.934455445544555,62,11,3.570909090909091,11,20/10/2024 5:35:28 AM
75825,Assassin's Creed: Brotherhood,"Windows,Macintosh,OnLive",8.339117647058822,86,38,4.074166666666667,48,20/10/2024 5:35:30 AM
112811,Assassin's Creed II (Deluxe Edition),"Windows,PlayStation 3,Xbox 360",0,0,0,5,1,20/10/2024 5:35:31 AM
73582,Assassin's Creed II,"Windows,Macintosh",8.425,87,36,4.198,75,20/10/2024 5:35:34 AM
4528,Ashes to Ashes,Windows,4.307142857142857,25,7,1.9,4,20/10/2024 5:35:34 AM
5221,Asghan: The Dragon Slayer,Windows,6.148510638297873,61,16,2.398,5,20/10/2024 5:35:34 AM
29917,Arthur's Sand Castle Contest,"Windows,Macintosh",0,0,0,5,2,20/10/2024 5:35:35 AM
32287,Arthur's Pet Chase,"Windows,Macintosh",0,0,0,4.3,4,20/10/2024 5:35:35 AM
119965,Arthur's Math Carnival,Windows,0,0,0,0,0,20/10/2024 5:35:35 AM
